front,back,lemma,pos,gender,plural,plural_display,plural_alternatives,translations,translation_source,example,example_cloze,frequency,book
"der Marmorbau, -",,Marmorbau,NOUN,masculine,,,,,,"In der Ferne sah Harry einen schneeweißen Marmorbau, der ihm vertraut vorkam - es war die Gringotts-Bank.","In der Ferne sah Harry einen schneeweißen {{c1::Marmorbau}}, der ihm vertraut vorkam - es war die Gringotts-Bank.",1,02_harry_potter_und_die_kammer_des_schreckens
"die Maske, -n",mask (Gegenstand zur Verhüllung oder zum Schutz),Maske,NOUN,feminine,Masken,-n,,mask (Gegenstand zur Verhüllung oder zum Schutz),dictionary-en,"Böse Masken glotzten von den Wänden herab, eine Sammlung menschlicher Knochen lag auf dem Ladentisch und rostige, spitze Gerätschaften hingen von der Decke.","Böse {{c1::Masken}} glotzten von den Wänden herab, eine Sammlung menschlicher Knochen lag auf dem Ladentisch und rostige, spitze Gerätschaften hingen von der Decke.",2,02_harry_potter_und_die_kammer_des_schreckens
"die Maulende, -n",,Maulende,NOUN,feminine,Maulenden,-n,,,,"»Umdrehen, umdrehen, ich will nicht mit der Maulenden Myrte sprechen -«","»Umdrehen, umdrehen, ich will nicht mit der {{c1::Maulenden}} Myrte sprechen -«",14,02_harry_potter_und_die_kammer_des_schreckens
"das Maulwurfsmantel, -",,Maulwurfsmantel,NOUN,neuter,Maulwurfsmantel,-,,,,"Hagrids Gesicht war unter einer schneebedeckten Wollkapuze verborgen, aber ein anderer konnte es unmöglich sein, da er mit seinem Maulwurfsmantel den Gang fast in ganzer Breite ausfüllte.","Hagrids Gesicht war unter einer schneebedeckten Wollkapuze verborgen, aber ein anderer konnte es unmöglich sein, da er mit seinem {{c1::Maulwurfsmantel}} den Gang fast in ganzer Breite ausfüllte.",2,02_harry_potter_und_die_kammer_des_schreckens
"die Medaille, -n","medal (Münze für verschiedene Zwecke (Auszeichnung, Gedenken,...))",Medaille,NOUN,feminine,Medaillen,-n,,"medal (Münze für verschiedene Zwecke (Auszeichnung, Gedenken,...))",dictionary-en,"»Filch hat mich bei den Strafarbeiten die Medaille ungefähr hundert Mal polieren lassen«, sagte Ron gereizt.","»Filch hat mich bei den Strafarbeiten die {{c1::Medaille}} ungefähr hundert Mal polieren lassen«, sagte Ron gereizt.",4,02_harry_potter_und_die_kammer_des_schreckens
"das Megafon, -e",,Megafon,NOUN,neuter,Megafone,-e,Megafonen,,,"Gerade bestieg Harry seinen Besen, als Professor McGonagall halb schreitend, halb rennend über das Feld kam, ein gewaltiges purpurnes Megafon in der Hand.","Gerade bestieg Harry seinen Besen, als Professor McGonagall halb schreitend, halb rennend über das Feld kam, ein gewaltiges purpurnes {{c1::Megafon}} in der Hand.",4,02_harry_potter_und_die_kammer_des_schreckens
"das Meisterwerk, -e","masterpiece; masterpiece (übertragen: ein überragend gutes, künstlerisches Werk)",Meisterwerk,NOUN,neuter,Meisterwerke,-e,Meisterwerken,"masterpiece; masterpiece (übertragen: ein überragend gutes, künstlerisches Werk)",dictionary-en,"Tante Petunias Meisterwerk von einem Nachtisch, der Berg aus Sahne und kandierten Veilchenblättern, schwebte knapp unter der Decke.","Tante Petunias {{c1::Meisterwerk}} von einem Nachtisch, der Berg aus Sahne und kandierten Veilchenblättern, schwebte knapp unter der Decke.",1,02_harry_potter_und_die_kammer_des_schreckens
"der Menschenauflauf, -Menschenaufläufe",stampede (Zusammenstreben vieler Menschen aus einem bestimmten Anlass),Menschenauflauf,NOUN,masculine,Menschenaufläufe,-Menschenaufläufe,Menschenaufläufen,stampede (Zusammenstreben vieler Menschen aus einem bestimmten Anlass),dictionary-en,"Als Harry, Ron und Hermine eine Woche später die Eingangshalle durchquerten, bemerkten sie einen kleinen Menschenauflauf um das schwarze Brett, wo soeben ein Pergament angepinnt worden war.","Als Harry, Ron und Hermine eine Woche später die Eingangshalle durchquerten, bemerkten sie einen kleinen {{c1::Menschenauflauf}} um das schwarze Brett, wo soeben ein Pergament angepinnt worden war.",2,02_harry_potter_und_die_kammer_des_schreckens
"der Menschenverstand, -",common sense (Auffassung/Einschätzung der Dinge durch den Menschen),Menschenverstand,NOUN,masculine,,,,common sense (Auffassung/Einschätzung der Dinge durch den Menschen),dictionary-en,»Benutzen Sie doch Ihren gesunden Menschenverstand.,»Benutzen Sie doch Ihren gesunden {{c1::Menschenverstand}}.,1,02_harry_potter_und_die_kammer_des_schreckens
"das Meritum, -Meriten",,Meritum,NOUN,neuter,Meriten,-Meriten,,,,Allerdings fanden sie Riddles Namen darüber hinaus noch auf einer alten Medaille für Magische Meriten und auf einer Liste ehemaliger Schulsprecher.,Allerdings fanden sie Riddles Namen darüber hinaus noch auf einer alten Medaille für Magische {{c1::Meriten}} und auf einer Liste ehemaliger Schulsprecher.,1,02_harry_potter_und_die_kammer_des_schreckens
"die Messe, -n","mass (Religion: katholische Gottesdienstform, die aus Wortgottesdienst und Eucharistiefeier besteht); mass",Messe,NOUN,feminine,Messen,-n,,"mass (Religion: katholische Gottesdienstform, die aus Wortgottesdienst und Eucharistiefeier besteht); mass",dictionary-en,"Messen wir die Kräfte von Lord Voldemort, dem Erben von Salazar Slytherin, mit denen des berühmten Harry Potter und den besten Waffen, die Dumbledore ihm geben kann ...«","{{c1::Messen}} wir die Kräfte von Lord Voldemort, dem Erben von Salazar Slytherin, mit denen des berühmten Harry Potter und den besten Waffen, die Dumbledore ihm geben kann ...«",1,02_harry_potter_und_die_kammer_des_schreckens
"das Messer, -n",knife (Werkzeug: Schneidewerkzeug mit Griff und Klinge); gauger (der messende Mensch),Messer,NOUN,neuter,Messern,-n,Messer,knife (Werkzeug: Schneidewerkzeug mit Griff und Klinge); gauger (der messende Mensch),dictionary-en,"Stille trat ein, nur unterbrochen vom Klingen der Messer und Gabeln im Esszimmer und dem fernen Dröhnen von Onkel Vernons Stimme.","Stille trat ein, nur unterbrochen vom Klingen der {{c1::Messer}} und Gabeln im Esszimmer und dem fernen Dröhnen von Onkel Vernons Stimme.",2,02_harry_potter_und_die_kammer_des_schreckens
"Messingwaag, -en",,Messingwaag,NOUN,,Messingwaagen,-en,,,,"Bei Freud und Leid - Laden für Zauberscherze trafen sie Fred, George und Lee Jordan, die sich mit »Dr. Filibusters Fabelhaftem Nass zündendem Hitzefreiem Feuerwerk« eindeckten, und in einem winzigen Kramladen voll zerbrochener Zauberstäbe, schiefer Messingwaagen und alter Umhänge mit Zaubertrankflecken stießen sie auf Percy, tief versunken in ein kleines und elend langweiliges Buch namens Vertrauensschüler und ihr Weg zur Macht.","Bei Freud und Leid - Laden für Zauberscherze trafen sie Fred, George und Lee Jordan, die sich mit »Dr. Filibusters Fabelhaftem Nass zündendem Hitzefreiem Feuerwerk« eindeckten, und in einem winzigen Kramladen voll zerbrochener Zauberstäbe, schiefer {{c1::Messingwaagen}} und alter Umhänge mit Zaubertrankflecken stießen sie auf Percy, tief versunken in ein kleines und elend langweiliges Buch namens Vertrauensschüler und ihr Weg zur Macht.",1,02_harry_potter_und_die_kammer_des_schreckens
"das Miauen, -",,Miauen,NOUN,neuter,,,,,,"Der Rest des Satzes ging in einem fiepsigen Miauen unter, das aus der Nähe seiner Füße kam.","Der Rest des Satzes ging in einem fiepsigen {{c1::Miauen}} unter, das aus der Nähe seiner Füße kam.",1,02_harry_potter_und_die_kammer_des_schreckens
"die Milch, -e","milk (Nahrungsmittel, Zoologie: eine von weiblichen Säugetieren produzierte Nährflüssigkeit für Neugeborene); milt (Zoologie: die weißliche Samenflüssigkeit des männlichen Fisches)",Milch,NOUN,feminine,Milche,-e,Milchen,"milk (Nahrungsmittel, Zoologie: eine von weiblichen Säugetieren produzierte Nährflüssigkeit für Neugeborene); milt (Zoologie: die weißliche Samenflüssigkeit des männlichen Fisches)",dictionary-en,"Ein großes, klumpiges Paket prallte von Nevilles Kopf ab und einen Augenblick später fiel etwas Großes und Graues in Hermines Krug und bespritzte sie alle mit Milch und Federn.","Ein großes, klumpiges Paket prallte von Nevilles Kopf ab und einen Augenblick später fiel etwas Großes und Graues in Hermines Krug und bespritzte sie alle mit {{c1::Milch}} und Federn.",2,02_harry_potter_und_die_kammer_des_schreckens
"der Milchkrug, -Milchkrüge",,Milchkrug,NOUN,masculine,Milchkrüge,-Milchkrüge,Milchkrügen,,,"Harry und Ron setzten sich an den Tisch der Gryffindors, neben Hermine, die Abstecher mit Vampiren aufgeschlagen gegen einen Milchkrug gelehnt hatte.","Harry und Ron setzten sich an den Tisch der Gryffindors, neben Hermine, die Abstecher mit Vampiren aufgeschlagen gegen einen {{c1::Milchkrug}} gelehnt hatte.",1,02_harry_potter_und_die_kammer_des_schreckens
"der Minderjähriger, -Minderjährigen","minor (Person, die das Alter, mit dem die gesetzliche Volljährigkeit eintritt, noch nicht erreicht hat)",Minderjähriger,NOUN,masculine,Minderjährigen,-Minderjährigen,Minderjährige; keine Minderjährigen; keiner Minderjährigen; keinen Minderjährigen,"minor (Person, die das Alter, mit dem die gesetzliche Volljährigkeit eintritt, noch nicht erreicht hat)",dictionary-en,"Weitere Zaubertätigkeit Ihrerseits kann zum Verweis von besagter Schule führen (Erlass zur Vernunftgemäßen Beschränkung der Zauberei Minderjähriger, 1875, Abschnitt C).","Weitere Zaubertätigkeit Ihrerseits kann zum Verweis von besagter Schule führen (Erlass zur Vernunftgemäßen Beschränkung der Zauberei {{c1::Minderjähriger}}, 1875, Abschnitt C).",2,02_harry_potter_und_die_kammer_des_schreckens
"der Mindeste, -",,Mindeste,NOUN,masculine,,,,,,sein Tagesablauf hatte sich seither nicht im Mindesten geändert.,sein Tagesablauf hatte sich seither nicht im {{c1::Mindesten}} geändert.,3,02_harry_potter_und_die_kammer_des_schreckens
"die Missbilligung, -en",disapproval (ablehnende Haltung gegenüber einem Verhalten; Nichteinverständnis); disaffirmation (ablehnende Haltung gegenüber einem Verhalten; Nichteinverständnis),Missbilligung,NOUN,feminine,Missbilligungen,-en,,disapproval (ablehnende Haltung gegenüber einem Verhalten; Nichteinverständnis); disaffirmation (ablehnende Haltung gegenüber einem Verhalten; Nichteinverständnis),dictionary-en,"»Ein Schwellzauber, nehme ich an?«, sagte Hermine, hin- und hergerissen zwischen Missbilligung und Vergnügen.","»Ein Schwellzauber, nehme ich an?«, sagte Hermine, hin- und hergerissen zwischen {{c1::Missbilligung}} und Vergnügen.",1,02_harry_potter_und_die_kammer_des_schreckens
"der Missbrauch, -Missbräuche","abuse (der Gebrauch von etwas für einen Zweck, für den es ursprünglich nicht genutzt werden sollte); abuse",Missbrauch,NOUN,masculine,Missbräuche,-Missbräuche,Missbräuchen,"abuse (der Gebrauch von etwas für einen Zweck, für den es ursprünglich nicht genutzt werden sollte); abuse",dictionary-en,»Im Büro für den Missbrauch von Muggelartefakten.«,»Im Büro für den {{c1::Missbrauch}} von Muggelartefakten.«,3,02_harry_potter_und_die_kammer_des_schreckens
"der Misskredit, -",,Misskredit,NOUN,masculine,,,,,,"Weasley hat das Ministerium in Misskredit gebracht«, sagte Mr Malfoy einem unserer Reporter.","Weasley hat das Ministerium in {{c1::Misskredit}} gebracht«, sagte Mr Malfoy einem unserer Reporter.",1,02_harry_potter_und_die_kammer_des_schreckens
"der Mist, -","dung (Exkremente von Stalltieren, vermischt mit Streu); manure (Exkremente von Stalltieren, vermischt mit Streu)",Mist,NOUN,masculine,,,,"dung (Exkremente von Stalltieren, vermischt mit Streu); manure (Exkremente von Stalltieren, vermischt mit Streu)",dictionary-en,Ein Haufen Mist.,Ein Haufen {{c1::Mist}}.,1,02_harry_potter_und_die_kammer_des_schreckens
"die Mistel, -n",mistletoe,Mistel,NOUN,feminine,Misteln,-n,,mistletoe,dictionary-en,"Da waren nicht nur das Dutzend- mit Eiskristallen gezuckerter Weihnachtsbäume und die dicht geflochtenen Bänder aus Stechpalmenzweigen und Misteln, die kreuz und quer unter die Decke gespannt waren;","Da waren nicht nur das Dutzend- mit Eiskristallen gezuckerter Weihnachtsbäume und die dicht geflochtenen Bänder aus Stechpalmenzweigen und {{c1::Misteln}}, die kreuz und quer unter die Decke gespannt waren;",1,02_harry_potter_und_die_kammer_des_schreckens
"der Mistkäfer, -n",dung beetle (Zoologie: von Exkrementen lebender Käfer); dor beetle (Zoologie: von Exkrementen lebender Käfer),Mistkäfer,NOUN,masculine,Mistkäfern,-n,Mistkäfer,dung beetle (Zoologie: von Exkrementen lebender Käfer); dor beetle (Zoologie: von Exkrementen lebender Käfer),dictionary-en,"er wusste, nur ihre Angst, er könnte sie alle in Mistkäfer verwandeln, hielt sie davon ab, auch ihn zu dem Zauberstab und dem Besen in den Schrank zu sperren.","er wusste, nur ihre Angst, er könnte sie alle in {{c1::Mistkäfer}} verwandeln, hielt sie davon ab, auch ihn zu dem Zauberstab und dem Besen in den Schrank zu sperren.",1,02_harry_potter_und_die_kammer_des_schreckens
"das Mitgefühl, -",sympathy (Teilnahme am Leid anderer); compassion (Teilnahme am Leid anderer),Mitgefühl,NOUN,neuter,,,,sympathy (Teilnahme am Leid anderer); compassion (Teilnahme am Leid anderer),dictionary-en,"Ich schrieb zurück, ich zeigte Mitgefühl, ich war nett.","Ich schrieb zurück, ich zeigte {{c1::Mitgefühl}}, ich war nett.",1,02_harry_potter_und_die_kammer_des_schreckens
"das Mitglied, -er","member (Person oder Organisation, die einer Gruppe zugehört)",Mitglied,NOUN,neuter,Mitglieder,-er,Mitgliedern,"member (Person oder Organisation, die einer Gruppe zugehört)",dictionary-en,"Wir möchten Sie zugleich daran erinnern, dass jegliche magische Tätigkeit, die den Mitgliedern der nichtmagischen Gemeinschaft (Muggel) aufzufallen droht, gemäß Abschnitt 13 des Geheimhaltungsabkommens der Internationalen Zauberervereinigung ein schweres Vergehen ist.","Wir möchten Sie zugleich daran erinnern, dass jegliche magische Tätigkeit, die den {{c1::Mitgliedern}} der nichtmagischen Gemeinschaft (Muggel) aufzufallen droht, gemäß Abschnitt 13 des Geheimhaltungsabkommens der Internationalen Zauberervereinigung ein schweres Vergehen ist.",3,02_harry_potter_und_die_kammer_des_schreckens
"das Mitleid, -",compassion; pity,Mitleid,NOUN,neuter,,,,compassion; pity,dictionary-en,"Harry merkte schnell, dass man nicht allzu viel Mitleid mit den Gnomen haben brauchte.","Harry merkte schnell, dass man nicht allzu viel {{c1::Mitleid}} mit den Gnomen haben brauchte.",3,02_harry_potter_und_die_kammer_des_schreckens
"die Mitleidsvolle, -",,Mitleidsvolle,NOUN,feminine,,,,,,"»Oh«, sagte Harry, nicht ganz sicher, ob er eine mitleidsvolle oder eine glückliche Miene aufsetzen sollte.","»Oh«, sagte Harry, nicht ganz sicher, ob er eine {{c1::mitleidsvolle}} oder eine glückliche Miene aufsetzen sollte.",1,02_harry_potter_und_die_kammer_des_schreckens
"der Mitschüler, -n","schoolmate (eine Person, die dieselbe Schule besucht(e) wie man selbst); classmate (eine Person, die dieselbe Schule besucht(e) wie man selbst)",Mitschüler,NOUN,masculine,Mitschülern,-n,Mitschüler,"schoolmate (eine Person, die dieselbe Schule besucht(e) wie man selbst); classmate (eine Person, die dieselbe Schule besucht(e) wie man selbst)",dictionary-en,Er und seine Mitschüler werden nämlich mein wirkliches zaubrisches Ich bekommen.,Er und seine {{c1::Mitschüler}} werden nämlich mein wirkliches zaubrisches Ich bekommen.,1,02_harry_potter_und_die_kammer_des_schreckens
"der Mittag, -e","noon (Tageszeit um den Sonnenhöchststand, Mitte des Tages, Mitte der Zeit mit Tageslicht); midday (Tageszeit um den Sonnenhöchststand, Mitte des Tages, Mitte der Zeit mit Tageslicht)",Mittag,NOUN,masculine,Mittage,-e,Mittagen,"noon (Tageszeit um den Sonnenhöchststand, Mitte des Tages, Mitte der Zeit mit Tageslicht); midday (Tageszeit um den Sonnenhöchststand, Mitte des Tages, Mitte der Zeit mit Tageslicht)",dictionary-en,"»Dass ich der Erbe von Slytherin bin, vermute ich«, sagte Harry, und sein Magen machte eine Umdrehung, als ihm plötzlich einfiel, wie Justin Finch-Fletchley am Mittag vor ihm Reißaus genommen hatte.","»Dass ich der Erbe von Slytherin bin, vermute ich«, sagte Harry, und sein Magen machte eine Umdrehung, als ihm plötzlich einfiel, wie Justin Finch-Fletchley am {{c1::Mittag}} vor ihm Reißaus genommen hatte.",1,02_harry_potter_und_die_kammer_des_schreckens
"der Mittelpunkt, -e",centre (örtlich mittlerer Punkt); interpunct (Punkt in mittlerer Höhe),Mittelpunkt,NOUN,masculine,Mittelpunkte,-e,Mittelpunkten,centre (örtlich mittlerer Punkt); interpunct (Punkt in mittlerer Höhe),dictionary-en,"jetzt, nach dem Kwikzaubern-Kurs, bin ich der Mittelpunkt bei allen Partys, und Freunde bitten mich um das Rezept für meine Funken-Lösung!","jetzt, nach dem Kwikzaubern-Kurs, bin ich der {{c1::Mittelpunkt}} bei allen Partys, und Freunde bitten mich um das Rezept für meine Funken-Lösung!",1,02_harry_potter_und_die_kammer_des_schreckens
"der Moder, -",mould (Ergebnis eines Fäulnisprozesses); mustiness (Ergebnis eines Fäulnisprozesses),Moder,NOUN,masculine,,,,mould (Ergebnis eines Fäulnisprozesses); mustiness (Ergebnis eines Fäulnisprozesses),dictionary-en,"es gab große Mengen Schafsinnereien, auf denen sich fröhlich Maden tummelten, einen Käselaib, überzogen mit flaumigem grünem Moder und, der Stolz der Küche, einen gewaltigen grauen Kuchen in der Form eines Grabsteins, verziert mit einer Art Teer, der die Worte bildete:","es gab große Mengen Schafsinnereien, auf denen sich fröhlich Maden tummelten, einen Käselaib, überzogen mit flaumigem grünem {{c1::Moder}} und, der Stolz der Küche, einen gewaltigen grauen Kuchen in der Form eines Grabsteins, verziert mit einer Art Teer, der die Worte bildete:",1,02_harry_potter_und_die_kammer_des_schreckens
"das Monster, -n","monster (Fabelwesen, das sich durch Größe, Stärke, aber auch Hässlichkeit auszeichnet;); monster (Beleidigung eines Tieres oder eines Menschen: Ungeheuer)",Monster,NOUN,neuter,Monstern,-n,Monster,"monster (Fabelwesen, das sich durch Größe, Stärke, aber auch Hässlichkeit auszeichnet;); monster (Beleidigung eines Tieres oder eines Menschen: Ungeheuer)",dictionary-en,"»Das soll eine Art Monster sein, das nur der Erbe von Slytherin im Griff hau, sagte Professor Binns mit seiner trockenen, schrillen Stimme.","»Das soll eine Art {{c1::Monster}} sein, das nur der Erbe von Slytherin im Griff hau, sagte Professor Binns mit seiner trockenen, schrillen Stimme.",24,02_harry_potter_und_die_kammer_des_schreckens
