front,back,lemma,pos,gender,plural,plural_display,plural_alternatives,translations,translation_source,example,example_cloze,frequency,book
"das Personalmitglied, -er",,Personalmitglied,NOUN,neuter,Personalmitglieder,-er,Personalmitgliedern,,,"""Wir freuen uns dieses Jahr ein neues Personalmitglied begrüßen zu dürfen,","""Wir freuen uns dieses Jahr ein neues {{c1::Personalmitglied}} begrüßen zu dürfen,",2,06_harry_potter_und_der_halbblutprinz
"die Persönlichkeit, -en",,Persönlichkeit,NOUN,feminine,Persönlichkeiten,-en,,,,Eine stärkere und entscheidungsfreudigere Persönlichkeit als Cornelius.,Eine stärkere und entscheidungsfreudigere {{c1::Persönlichkeit}} als Cornelius.,3,06_harry_potter_und_der_halbblutprinz
"Peverell-Wappe, -n",,Peverell-Wappe,NOUN,,Peverell-Wappen,-n,,,,"gravierten Peverell-Wappen geboten wurde ""?","gravierten {{c1::Peverell-Wappen}} geboten wurde ""?",1,06_harry_potter_und_der_halbblutprinz
"der Pfeilregen, -",,Pfeilregen,NOUN,masculine,Pfeilregen,-,,,,"Es gab noch einige schockierte Schreie, als plötzlich ein Pfeilregen durch","Es gab noch einige schockierte Schreie, als plötzlich ein {{c1::Pfeilregen}} durch",1,06_harry_potter_und_der_halbblutprinz
"das Pferdemilchkarren, -",,Pferdemilchkarren,NOUN,neuter,,,,,,Fahrbahn vor einem Pferdemilchkarren überquerte.,Fahrbahn vor einem {{c1::Pferdemilchkarren}} überquerte.,1,06_harry_potter_und_der_halbblutprinz
"das Pflaumensamt, -",,Pflaumensamt,NOUN,neuter,,,,,,"Anzugs von Pflaumensamt, den er trug.","Anzugs von {{c1::Pflaumensamt}}, den er trug.",1,06_harry_potter_und_der_halbblutprinz
"Pfosteneul, -en",,Pfosteneul,NOUN,,Pfosteneulen,-en,,,,"Die Pfosteneulen kamen an, stießen durch regengesprenkelte Fenster nach unten","Die {{c1::Pfosteneulen}} kamen an, stießen durch regengesprenkelte Fenster nach unten",1,06_harry_potter_und_der_halbblutprinz
"die Pfosteneule, -",,Pfosteneule,NOUN,feminine,,,,,,"Tagespropheten, den sie gerade von einer Pfosteneule bekommen hatte, um sie","Tagespropheten, den sie gerade von einer {{c1::Pfosteneule}} bekommen hatte, um sie",1,06_harry_potter_und_der_halbblutprinz
"die Phantombrille, -",,Phantombrille,NOUN,feminine,,,,,,"große Buchstaben auf der Titelseite kündigten an, dass eine Gratis Phantombrille","große Buchstaben auf der Titelseite kündigten an, dass eine Gratis {{c1::Phantombrille}}",3,06_harry_potter_und_der_halbblutprinz
"die Philpott, -",,Philpott,NOUN,feminine,,,,,,Arkie Philpott eine Rechtschaffenheitsprüfung durchgemacht…,Arkie {{c1::Philpott}} eine Rechtschaffenheitsprüfung durchgemacht…,1,06_harry_potter_und_der_halbblutprinz
"die Phoenix-Meute, -",,Phoenix-Meute,NOUN,feminine,,,,,,"dass du zurückkamst, nur deine Phoenix-Meute war aktiv, ...'","dass du zurückkamst, nur deine {{c1::Phoenix-Meute}} war aktiv, ...'",1,06_harry_potter_und_der_halbblutprinz
"das Phänomen, -e",,Phänomen,NOUN,neuter,Phänomene,-e,Phänomenen,,,"Der Fuchs fror ein, als er das Phänomen mit","Der Fuchs fror ein, als er das {{c1::Phänomen}} mit",2,06_harry_potter_und_der_halbblutprinz
"der Pickelentferner, -",,Pickelentferner,NOUN,masculine,,,,,,"""Garantierter 10-sekunden Pickelentferner, ""sagte Fred.","""Garantierter 10-sekunden {{c1::Pickelentferner}}, ""sagte Fred.",1,06_harry_potter_und_der_halbblutprinz
"das Picknick, -e",,Picknick,NOUN,neuter,Picknicke,-e,Picknicks; Picknicken,,,"Meinung dazu fragen können, ob es ein guter Standort für ein Picknick war.","Meinung dazu fragen können, ob es ein guter Standort für ein {{c1::Picknick}} war.",1,06_harry_potter_und_der_halbblutprinz
"der Pinsel, -n",,Pinsel,NOUN,masculine,Pinseln,-n,Pinsel,,,"Pinsel Rouge auf ihre schon scharlachroten Wangen auf, während der winzigste und","{{c1::Pinsel}} Rouge auf ihre schon scharlachroten Wangen auf, während der winzigste und",2,06_harry_potter_und_der_halbblutprinz
"das Piratenschiff, -e",,Piratenschiff,NOUN,neuter,Piratenschiffe,-e,Piratenschiffen,,,die auf dem Deck eines Piratenschiffs standen.,die auf dem Deck eines {{c1::Piratenschiffs}} standen.,1,06_harry_potter_und_der_halbblutprinz
"das Platznehmen, -",,Platznehmen,NOUN,neuter,,,,,,Platznehmen musste.,{{c1::Platznehmen}} musste.,1,06_harry_potter_und_der_halbblutprinz
"der Plauderton, -Plaudertöne",,Plauderton,NOUN,masculine,Plaudertöne,-Plaudertöne,Plaudertönen,,,"""Er wird mir dieses Jahr privaten Unterricht geben"", sagte Harry im Plauderton.","""Er wird mir dieses Jahr privaten Unterricht geben"", sagte Harry im {{c1::Plauderton}}.",2,06_harry_potter_und_der_halbblutprinz
"der Plimpies, -",,Plimpies,NOUN,masculine,,,,,,würgendem Plimpies .,würgendem {{c1::Plimpies}} .,1,06_harry_potter_und_der_halbblutprinz
"das Plumpem, -",,Plumpem,NOUN,neuter,,,,,,rotes Haar wie Flammen vor ihm: Ginny war in einem Kampf mit dem plumpem,rotes Haar wie Flammen vor ihm: Ginny war in einem Kampf mit dem {{c1::plumpem}},1,06_harry_potter_und_der_halbblutprinz
"der Plüschhut, -",,Plüschhut,NOUN,masculine,,,,,,"der einen enormen Plüschhut und einen Überzieher mit Pelzkragen trug, eine große","der einen enormen {{c1::Plüschhut}} und einen Überzieher mit Pelzkragen trug, eine große",1,06_harry_potter_und_der_halbblutprinz
"die Pocke, -n",,Pocke,NOUN,feminine,Pocken,-n,,,,"abgekratzt und Eric Whalley trieft überall auf sein Laken - haben alle Pocken"",","abgekratzt und Eric Whalley trieft überall auf sein Laken - haben alle {{c1::Pocken}}"",",1,06_harry_potter_und_der_halbblutprinz
"die Politik, -en",,Politik,NOUN,feminine,Politiken,-en,,,,"hatten, obwohl Harry nicht meinte, dass Aufrichtigkeit die beste Politik so kurz vor","hatten, obwohl Harry nicht meinte, dass Aufrichtigkeit die beste {{c1::Politik}} so kurz vor",2,06_harry_potter_und_der_halbblutprinz
"der Politiker, -n",,Politiker,NOUN,masculine,Politikern,-n,Politiker,,,"diesen Anblick schon von anderen Politikern, und das war noch nie ein gutes","diesen Anblick schon von anderen {{c1::Politikern}}, und das war noch nie ein gutes",1,06_harry_potter_und_der_halbblutprinz
"das Portraitloch, -",,Portraitloch,NOUN,neuter,,,,,,Erstklässler als er versuchte sich vorzudrängeln um aus dem Portraitloch zu,Erstklässler als er versuchte sich vorzudrängeln um aus dem {{c1::Portraitloch}} zu,17,06_harry_potter_und_der_halbblutprinz
"die Potter-Autorität, -",,Potter-Autorität,NOUN,feminine,,,,,,etwas einer Potter-Autorität gehalten;,etwas einer {{c1::Potter-Autorität}} gehalten;,1,06_harry_potter_und_der_halbblutprinz
"die Prahlerei, -en",,Prahlerei,NOUN,feminine,Prahlereien,-en,,,,"anzusehen, aber mit einer merkwürdigen Mischung aus Prahlerei und Peinlichkeit","anzusehen, aber mit einer merkwürdigen Mischung aus {{c1::Prahlerei}} und Peinlichkeit",1,06_harry_potter_und_der_halbblutprinz
"der Prellbock, -Prellböcke",,Prellbock,NOUN,masculine,Prellböcke,-Prellböcke,Prellböcken,,,"""Was sollen die Todesser denn mit einem armen, alten, gebrechlichen Prellbock,","""Was sollen die Todesser denn mit einem armen, alten, gebrechlichen {{c1::Prellbock}},",2,06_harry_potter_und_der_halbblutprinz
"der Prinzen-Charakter, -",,Prinzen-Charakter,NOUN,masculine,,,,,,"""weil ich anfange zu glauben dass dieser Prinzen-Charakter nicht einwandfrei war.""","""weil ich anfange zu glauben dass dieser {{c1::Prinzen-Charakter}} nicht einwandfrei war.""",1,06_harry_potter_und_der_halbblutprinz
"das Prinzip, -e",,Prinzip,NOUN,neuter,Prinzipe,-e,Prinzipien; Prinzipen,,,"hielt ihrem Aufsatz über Die Prinzipien von Rückverwandlung von Ron weg, der","hielt ihrem Aufsatz über Die {{c1::Prinzipien}} von Rückverwandlung von Ron weg, der",2,06_harry_potter_und_der_halbblutprinz
"das Prinzipvoreinand, -",,Prinzipvoreinand,NOUN,neuter,,,,,,Neville: Gryffindor und Slytherin Schüler ekelten sich aus Prinzipvoreinander.,Neville: Gryffindor und Slytherin Schüler ekelten sich aus {{c1::Prinzipvoreinander}}.,1,06_harry_potter_und_der_halbblutprinz
"der Privatbesitz, -",,Privatbesitz,NOUN,masculine,,,,,,"""Dies ist Privatbesitz.","""Dies ist {{c1::Privatbesitz}}.",1,06_harry_potter_und_der_halbblutprinz
"das Privatem, -",,Privatem,NOUN,neuter,,,,,,bei etwas Privatem störte.,bei etwas {{c1::Privatem}} störte.,1,06_harry_potter_und_der_halbblutprinz
"der Privatsekretär, -e",,Privatsekretär,NOUN,masculine,Privatsekretäre,-e,Privatsekretären,,,"Privatsekretär angewiesen,","{{c1::Privatsekretär}} angewiesen,",1,06_harry_potter_und_der_halbblutprinz
"der Privatunterricht, -",,Privatunterricht,NOUN,masculine,,,,,,Privatunterricht bei Dumbledore!,{{c1::Privatunterricht}} bei Dumbledore!,1,06_harry_potter_und_der_halbblutprinz
"der Privet, -",,Privet,NOUN,masculine,,,,,,beide Enden des Privet Drive zuließ.,beide Enden des {{c1::Privet}} Drive zuließ.,4,06_harry_potter_und_der_halbblutprinz
"die Proudfoot, -",,Proudfoot,NOUN,feminine,,,,,,"Proudfoot, Savage, und Dawlish sind auch hier.","{{c1::Proudfoot}}, Savage, und Dawlish sind auch hier.",1,06_harry_potter_und_der_halbblutprinz
"der Prust, -en",,Prust,NOUN,masculine,Prusten,-en,,,,Weile klang Ron' s Prusten ab.,Weile klang Ron' s {{c1::Prusten}} ab.,2,06_harry_potter_und_der_halbblutprinz
"der Präfekt, -en",,Präfekt,NOUN,masculine,Präfekten,-en,,,,"Seniors auf den Plaketten im Trophäenzimmer, auf den Listen von Präfekten in","Seniors auf den Plaketten im Trophäenzimmer, auf den Listen von {{c1::Präfekten}} in",1,06_harry_potter_und_der_halbblutprinz
"die Prägung, -en",,Prägung,NOUN,feminine,Prägungen,-en,,,,"anschaute, hatte es eine Prägung, war in Ordnung, und ein paar einfache Zauber","anschaute, hatte es eine {{c1::Prägung}}, war in Ordnung, und ein paar einfache Zauber",1,06_harry_potter_und_der_halbblutprinz
"der Präsident, -en",,Präsident,NOUN,masculine,Präsidenten,-en,,,,"Präsidenten eines weiten entfernten Landes, und inzwischen verwundert, wann der","{{c1::Präsidenten}} eines weiten entfernten Landes, und inzwischen verwundert, wann der",3,06_harry_potter_und_der_halbblutprinz
"der Psssst, -",,Psssst,NOUN,masculine,,,,,,"""Psssst !"" sagte Hagrid und sieht sowohl nervös als auch böse aus.","""{{c1::Psssst}} !"" sagte Hagrid und sieht sowohl nervös als auch böse aus.",1,06_harry_potter_und_der_halbblutprinz
"die Publicity, -",,Publicity,NOUN,feminine,,,,,,Es gab eine menge Publicity.,Es gab eine menge {{c1::Publicity}}.,2,06_harry_potter_und_der_halbblutprinz
"das Puking, -",,Puking,NOUN,neuter,,,,,,Puking Pastille erinnerte.,{{c1::Puking}} Pastille erinnerte.,1,06_harry_potter_und_der_halbblutprinz
"die Pute, -n",,Pute,NOUN,feminine,Puten,-n,,,,"Stücken des Puters von ihrer eigenen Gabel fütterte, dachte, dass Mrs.","Stücken des {{c1::Puters}} von ihrer eigenen Gabel fütterte, dachte, dass Mrs.",1,06_harry_potter_und_der_halbblutprinz
"das Puzzle, -s",,Puzzle,NOUN,neuter,Puzzles,-s,,,,"""Wenn du dieses letzte Stück des Puzzles besorgt hast, dann hoffe ich, dass alles","""Wenn du dieses letzte Stück des {{c1::Puzzles}} besorgt hast, dann hoffe ich, dass alles",1,06_harry_potter_und_der_halbblutprinz
"die Pygmy, -",,Pygmy,NOUN,feminine,,,,,,"""Pygmy Puffs"", sagte George.","""{{c1::Pygmy}} Puffs"", sagte George.",6,06_harry_potter_und_der_halbblutprinz
"die Pyjamahose, -n",,Pyjamahose,NOUN,feminine,Pyjamahosen,-n,,,,"würde seine Pyjamahose hinauflaufen, und Onkel Vernon brüllte, ""","würde seine {{c1::Pyjamahose}} hinauflaufen, und Onkel Vernon brüllte, """,1,06_harry_potter_und_der_halbblutprinz
"Quakte, -quakte",,Quakte,NOUN,,quakte,-quakte,,,,"blutunterlaufenen Augen ab und quakte an der Decke,"" Das Schlammblut spricht","blutunterlaufenen Augen ab und {{c1::quakte}} an der Decke,"" Das Schlammblut spricht",1,06_harry_potter_und_der_halbblutprinz
"der Quast, -e",,Quast,NOUN,masculine,Quaste,-e,Quasten; Quasts,,,"der - der-""er zitterte von der Quaste seines Teewärmers bis zu den Zehen und","der - der-""er zitterte von der {{c1::Quaste}} seines Teewärmers bis zu den Zehen und",1,06_harry_potter_und_der_halbblutprinz
"die Quetschung, -en",,Quetschung,NOUN,feminine,Quetschungen,-en,,,,"geöffnet war bei ""Quetschungen, Schnitte und Abnutzungen.","geöffnet war bei ""{{c1::Quetschungen}}, Schnitte und Abnutzungen.",2,06_harry_potter_und_der_halbblutprinz
"Quidditch-Kart, -en",,Quidditch-Kart,NOUN,,Quidditch-Karten,-en,,,,"aufgespürt hatten, wenn Geschenkkörbe, Quidditch-Karten, und Besucher die","aufgespürt hatten, wenn Geschenkkörbe, {{c1::Quidditch-Karten}}, und Besucher die",1,06_harry_potter_und_der_halbblutprinz
"Quidditch-Reporter, -",,Quidditch-Reporter,NOUN,,Quidditch-Reporter,-,,,,"Wir suchen auch neue Quidditch-Reporter, die","Wir suchen auch neue {{c1::Quidditch-Reporter}}, die",1,06_harry_potter_und_der_halbblutprinz
"die QuidditchWeltmeisterschaft, -",,QuidditchWeltmeisterschaft,NOUN,feminine,,,,,,"um den Premierminister darüber zu informieren, dass während der QuidditchWeltmeisterschaft (oder etwas, das sich zumindest so ähnlich anhörte) ein dunkles","um den Premierminister darüber zu informieren, dass während der {{c1::QuidditchWeltmeisterschaft}} (oder etwas, das sich zumindest so ähnlich anhörte) ein dunkles",1,06_harry_potter_und_der_halbblutprinz
"die Quintessenz, -en",,Quintessenz,NOUN,feminine,Quintessenzen,-en,,,,"Harry blätterte eine Seite der Quintessenz um und sah, dass Ron ihn","Harry blätterte eine Seite der {{c1::Quintessenz}} um und sah, dass Ron ihn",1,06_harry_potter_und_der_halbblutprinz
"Radieschenohrring, -e",,Radieschenohrring,NOUN,,Radieschenohrringe,-e,,,,"war in jedem Fall froh, das sie auf ihre Radieschenohrringe und auf ihre","war in jedem Fall froh, das sie auf ihre {{c1::Radieschenohrringe}} und auf ihre",1,06_harry_potter_und_der_halbblutprinz
"der Radioapparat, -e",,Radioapparat,NOUN,masculine,Radioapparate,-e,Radioapparaten,,,hölzernen Radioapparat herausträllerte.,hölzernen {{c1::Radioapparat}} herausträllerte.,1,06_harry_potter_und_der_halbblutprinz
"das Ramschladen, -",,Ramschladen,NOUN,neuter,,,,,,an die Auslage eines Ramschladens erinnerte.,an die Auslage eines {{c1::Ramschladens}} erinnerte.,1,06_harry_potter_und_der_halbblutprinz
"die Rauferei, -en",,Rauferei,NOUN,feminine,Raufereien,-en,,,,einer der Kämpfer von der Rauferei,einer der Kämpfer von der {{c1::Rauferei}},1,06_harry_potter_und_der_halbblutprinz
"die Razzia, -Razzien",,Razzia,NOUN,feminine,Razzien,-Razzien,Razzias,,,Razzia in seinem Haus in Clapham in Verwahrung genommen. .,{{c1::Razzia}} in seinem Haus in Clapham in Verwahrung genommen. .,1,06_harry_potter_und_der_halbblutprinz
"die Reaktionsfähigkeit, -",,Reaktionsfähigkeit,NOUN,feminine,,,,,,"Verletzung, weil seine Reaktionsfähigkeit langsamer ist als sie einmal war.","Verletzung, weil seine {{c1::Reaktionsfähigkeit}} langsamer ist als sie einmal war.",1,06_harry_potter_und_der_halbblutprinz
"die Recherche, -n",,Recherche,NOUN,feminine,Recherchen,-n,,,,"Nach vielen sorgfältigen Recherchen, durch Verfolgen jener, wenigen die zum","Nach vielen sorgfältigen {{c1::Recherchen}}, durch Verfolgen jener, wenigen die zum",1,06_harry_potter_und_der_halbblutprinz
"das Rechtherum, -",,Rechtherum,NOUN,neuter,,,,,,"Dumbledore ging zweimal rechtherum an der Wand entlang, berührte","Dumbledore ging zweimal {{c1::rechtherum}} an der Wand entlang, berührte",1,06_harry_potter_und_der_halbblutprinz
"die Rechtschaffenheitsprüfung, -",,Rechtschaffenheitsprüfung,NOUN,feminine,,,,,,Arkie Philpott eine Rechtschaffenheitsprüfung durchgemacht…,Arkie Philpott eine {{c1::Rechtschaffenheitsprüfung}} durchgemacht…,1,06_harry_potter_und_der_halbblutprinz
"die Rechtschreibprüfung, -",,Rechtschreibprüfung,NOUN,feminine,,,,,,"""Er ist eine von Freds und Georges Rechtschreibprüfung Federn, aber ich","""Er ist eine von Freds und Georges {{c1::Rechtschreibprüfung}} Federn, aber ich",1,06_harry_potter_und_der_halbblutprinz
"der Record, -",,Record,NOUN,masculine,,,,,,"Du einen neuen Record erreicht,","Du einen neuen {{c1::Record}} erreicht,",1,06_harry_potter_und_der_halbblutprinz
"das Redemanuskripts, -",,Redemanuskripts,NOUN,neuter,,,,,,"einer Ecke seines nächsten Redemanuskripts knabberte, ""aber wieso - warum hat","einer Ecke seines nächsten {{c1::Redemanuskripts}} knabberte, ""aber wieso - warum hat",1,06_harry_potter_und_der_halbblutprinz
"die Reducto, -",,Reducto,NOUN,feminine,,,,,,"Stimme schrie, ' sie haben die Stufen blockiert - Reducto!","Stimme schrie, ' sie haben die Stufen blockiert - {{c1::Reducto}}!",1,06_harry_potter_und_der_halbblutprinz
"der Refrain, -s",,Refrain,NOUN,masculine,Refrains,-s,,,,"Refrain des alten Liedes ""Weasley ist unser König,"" erklangen.","{{c1::Refrain}} des alten Liedes ""Weasley ist unser König,"" erklangen.",2,06_harry_potter_und_der_halbblutprinz
"Regierungsabteilung, -en",,Regierungsabteilung,NOUN,,Regierungsabteilungen,-en,,,,"Mord in irgendwelchen der Regierungsabteilungen gegeben in seiner Amtszeit...,","Mord in irgendwelchen der {{c1::Regierungsabteilungen}} gegeben in seiner Amtszeit...,",1,06_harry_potter_und_der_halbblutprinz
"die Regulierung, -en",,Regulierung,NOUN,feminine,Regulierungen,-en,,,,"alles reine Routine, aber die Abteilung für die Regulierung","alles reine Routine, aber die Abteilung für die {{c1::Regulierung}}",1,06_harry_potter_und_der_halbblutprinz
"die Regulierungsbehörde, -",,Regulierungsbehörde,NOUN,feminine,,,,,,von der Regulierungsbehörde und der Kontrolle magischer Kreaturen sind um,von der {{c1::Regulierungsbehörde}} und der Kontrolle magischer Kreaturen sind um,1,06_harry_potter_und_der_halbblutprinz
"die Reinblut, -",,Reinblut,NOUN,feminine,,,,,,und Reinblut die ganze Strecke!,und {{c1::Reinblut}} die ganze Strecke!,2,06_harry_potter_und_der_halbblutprinz
"Reinblüt, -ern",,Reinblüt,NOUN,,Reinblütern,-ern,,,,"Generationen von Reinblütern,","Generationen von {{c1::Reinblütern}},",1,06_harry_potter_und_der_halbblutprinz
"der Reinblütiger, -",,Reinblütiger,NOUN,masculine,,,,,,"verflucht wurde, damit niemand anderer als ein Reinblütiger es besitzen kann.","verflucht wurde, damit niemand anderer als ein {{c1::Reinblütiger}} es besitzen kann.",1,06_harry_potter_und_der_halbblutprinz
"die Rektorin, -nen",,Rektorin,NOUN,feminine,Rektorinnen,-nen,,,,Rektorinnen in den Portraits um die Wände herum wach war und ihrem,{{c1::Rektorinnen}} in den Portraits um die Wände herum wach war und ihrem,2,06_harry_potter_und_der_halbblutprinz
"das Relikt, -e",,Relikt,NOUN,neuter,Relikte,-e,Relikten,,,"Ein pompöser Kamin, Relikt einer","Ein pompöser Kamin, {{c1::Relikt}} einer",1,06_harry_potter_und_der_halbblutprinz
"die Reliquie, -n",,Reliquie,NOUN,feminine,Reliquien,-n,,,,"zuversichtlich, dass die einzige bekannte Reliquie von Gryffindor sicher ist.""","zuversichtlich, dass die einzige bekannte {{c1::Reliquie}} von Gryffindor sicher ist.""",1,06_harry_potter_und_der_halbblutprinz
"der Repräsentant, -en",,Repräsentant,NOUN,masculine,Repräsentanten,-en,,,,"Scrimgeours anerkannte Repräsentanten, die er mit Dumbledore sofort nach in","Scrimgeours anerkannte {{c1::Repräsentanten}}, die er mit Dumbledore sofort nach in",1,06_harry_potter_und_der_halbblutprinz
"die Reputation, -",,Reputation,NOUN,feminine,,,,,,"Es kostete Harry fünf Minuten, bis er merkte dass seine Reputation als bester","Es kostete Harry fünf Minuten, bis er merkte dass seine {{c1::Reputation}} als bester",1,06_harry_potter_und_der_halbblutprinz
"die Reserve, -n",,Reserve,NOUN,feminine,Reserven,-n,,,,"Neville in der Reserve behielt, um zu sehen ob er das Talent seiner Eltern hatte.","Neville in der {{c1::Reserve}} behielt, um zu sehen ob er das Talent seiner Eltern hatte.",2,06_harry_potter_und_der_halbblutprinz
"das Revelaspell, -",,Revelaspell,NOUN,neuter,,,,,,Trankzutaten nach Scarpins Revelaspell unser Hauptziel nicht das relativ,Trankzutaten nach Scarpins {{c1::Revelaspell}} unser Hauptziel nicht das relativ,1,06_harry_potter_und_der_halbblutprinz
"der Rhododendron, -Rhododendren",,Rhododendron,NOUN,masculine,Rhododendren,-Rhododendren,,,,Gnom an der gerade seinen Kopf unter einem eingefrorenen Rhododendron,Gnom an der gerade seinen Kopf unter einem eingefrorenen {{c1::Rhododendron}},2,06_harry_potter_und_der_halbblutprinz
"der Rhododendronbusch, -Rhododendronbüsche",,Rhododendronbusch,NOUN,masculine,Rhododendronbüsche,-Rhododendronbüsche,Rhododendronbüschen,,,gegen die untersten Zweige des Rhododendronbusches lehnend.,gegen die untersten Zweige des {{c1::Rhododendronbusches}} lehnend.,1,06_harry_potter_und_der_halbblutprinz
